Country,Position,Name,Club,player_id,first_name,last_name,name,last_season,current_club_id,player_code,country_of_birth,city_of_birth,country_of_citizenship,date_of_birth,sub_position,position,foot,height_in_cm,contract_expiration_date,agent_name,image_url,url,current_club_domestic_competition_id,current_club_name,market_value_in_eur,highest_market_value_in_eur
Denmark,DF,Victor Kristiansen,Bologna on loan from Leicester City,564529.0,Victor,Kristiansen,Victor Kristiansen,2023.0,1025.0,victor-kristiansen,Denmark,København,Denmark,2002-12-16,Left-Back,Defender,left,181.0,2024-06-30 00:00:00,Boutique Transfers,https://img.a.transfermarkt.technology/portrait/header/564529-1630593679.jpg?lm=1,https://www.transfermarkt.co.uk/victor-kristiansen/profil/spieler/564529,IT1,Bologna Football Club 1909,15000000.0,15000000.0
Denmark,MF,Mathias Jensen,Brentford,319859.0,Mathias,Jensen,Mathias Jensen,2023.0,1148.0,mathias-jensen,Denmark,"Jerslev, West Zealand",Denmark,1996-01-01,Central Midfield,Midfield,right,180.0,2026-06-30 00:00:00,CAA Stellar,https://img.a.transfermarkt.technology/portrait/header/319859-1684771732.jpg?lm=1,https://www.transfermarkt.co.uk/mathias-jensen/profil/spieler/319859,GB1,Brentford Football Club,28000000.0,30000000.0
Denmark,MF,Thomas Delaney,Anderlecht,91849.0,Thomas,Delaney,Thomas Delaney,2023.0,58.0,thomas-delaney,Denmark,Frederiksberg,Denmark,1991-09-03,Central Midfield,Midfield,left,182.0,2024-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/91849-1668183672.jpg?lm=1,https://www.transfermarkt.co.uk/thomas-delaney/profil/spieler/91849,BE1,Royal Sporting Club Anderlecht,2500000.0,27000000.0
Denmark,MF,Christian Eriksen,Manchester United,69633.0,Christian,Eriksen,Christian Eriksen,2023.0,985.0,christian-eriksen,Denmark,Middelfart,Denmark,1992-02-14,Central Midfield,Midfield,right,182.0,2025-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/69633-1668184209.jpg?lm=1,https://www.transfermarkt.co.uk/christian-eriksen/profil/spieler/69633,GB1,Manchester United Football Club,8000000.0,100000000.0
Denmark,MF,Morten Hjulmand,Sporting Lisbon,461496.0,Morten,Hjulmand,Morten Hjulmand,2023.0,336.0,morten-hjulmand,Denmark,Kastrup,Denmark,1999-06-25,Defensive Midfield,Midfield,right,185.0,2028-06-30 00:00:00,Boutique Transfers,https://img.a.transfermarkt.technology/portrait/header/461496-1693591876.jpg?lm=1,https://www.transfermarkt.co.uk/morten-hjulmand/profil/spieler/461496,PO1,Sporting Clube de Portugal,30000000.0,30000000.0
Denmark,MF,Christian Norgaard,Brentford,148367.0,Christian,Nørgaard,Christian Nørgaard,2023.0,1148.0,christian-norgaard,Denmark,København,Denmark,1994-03-10,Defensive Midfield,Midfield,right,187.0,2025-06-30 00:00:00,PEP Consulting,https://img.a.transfermarkt.technology/portrait/header/148367-1699799827.jpg?lm=1,https://www.transfermarkt.co.uk/christian-norgaard/profil/spieler/148367,GB1,Brentford Football Club,18000000.0,20000000.0
Denmark,FW,Robert Skov,Hoffenheim,270393.0,Robert,Skov,Robert Skov,2023.0,533.0,robert-skov,Spain,Marbella,Denmark,1996-05-20,Left Midfield,Midfield,left,185.0,2024-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/270393-1657201274.jpg?lm=1,https://www.transfermarkt.co.uk/robert-skov/profil/spieler/270393,L1,TSG 1899 Hoffenheim Fußball-Spielbetriebs GmbH,6500000.0,14000000.0
Denmark,FW,Andreas Skov Olsen,Club Brugge,432982.0,Andreas,Skov Olsen,Andreas Skov Olsen,2023.0,2282.0,andreas-skov-olsen,Denmark,Hillerød,Denmark,1999-12-29,Right Winger,Attack,left,187.0,2026-06-30 00:00:00,MB Sports,https://img.a.transfermarkt.technology/portrait/header/432982-1661243119.jpg?lm=1,https://www.transfermarkt.co.uk/andreas-skov-olsen/profil/spieler/432982,BE1,Club Brugge Koninklijke Voetbalvereniging,18000000.0,20000000.0
Denmark,FW,Kasper Dolberg,Anderlecht,283196.0,Kasper,Dolberg,Kasper Dolberg,2023.0,58.0,kasper-dolberg,Denmark,Silkeborg,Denmark,1997-10-06,Centre-Forward,Attack,right,187.0,2027-06-30 00:00:00,Rafaela Pimenta,https://img.a.transfermarkt.technology/portrait/header/283196-1665056706.jpg?lm=1,https://www.transfermarkt.co.uk/kasper-dolberg/profil/spieler/283196,BE1,Royal Sporting Club Anderlecht,12000000.0,23000000.0
Denmark,FW,Mohamed Daramy,Reims,574385.0,Mohamed,Daramy,Mohamed Daramy,2023.0,1421.0,mohamed-daramy,Denmark,Hvidovre,Denmark,2002-01-07,Left Winger,Attack,right,180.0,2028-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/574385-1624962062.jpg?lm=1,https://www.transfermarkt.co.uk/mohamed-daramy/profil/spieler/574385,FR1,Stade de Reims,10000000.0,10000000.0
Denmark,FW,Jonas Wind,Wolfsburg,391004.0,Jonas,Wind,Jonas Wind,2023.0,82.0,jonas-wind,Denmark,Hvidovre,Denmark,1999-02-07,Centre-Forward,Attack,right,190.0,2026-06-30 00:00:00,People In Sport,https://img.a.transfermarkt.technology/portrait/header/391004-1689866009.jpg?lm=1,https://www.transfermarkt.co.uk/jonas-wind/profil/spieler/391004,L1,Verein für Leibesübungen Wolfsburg,20000000.0,25000000.0
Denmark,FW,Yussuf Poulsen,RB Leipzig,157635.0,Yussuf,Poulsen,Yussuf Poulsen,2023.0,23826.0,yussuf-poulsen,Denmark,Kopenhagen,Denmark,1994-06-15,Centre-Forward,Attack,right,192.0,2026-06-30 00:00:00,PEP Consulting,https://img.a.transfermarkt.technology/portrait/header/157635-1663686344.jpg?lm=1,https://www.transfermarkt.co.uk/yussuf-poulsen/profil/spieler/157635,L1,RasenBallsport Leipzig,7000000.0,35000000.0
Denmark,FW,Rasmus Hojlund,Manchester United,610442.0,Rasmus,Højlund,Rasmus Højlund,2023.0,985.0,rasmus-hojlund,Denmark,København,Denmark,2003-02-04,Centre-Forward,Attack,left,191.0,2028-06-30 00:00:00,SEG,https://img.a.transfermarkt.technology/portrait/header/610442-1699471458.jpg?lm=1,https://www.transfermarkt.co.uk/rasmus-hojlund/profil/spieler/610442,GB1,Manchester United Football Club,65000000.0,65000000.0
Denmark,FW,Anders Dreyer,Anderlecht,342389.0,Anders,Dreyer,Anders Dreyer,2023.0,58.0,anders-dreyer,Denmark,Bramming,Denmark,1998-05-02,Right Winger,Attack,left,174.0,2027-06-30 00:00:00,Elite Consulting,https://img.a.transfermarkt.technology/portrait/header/342389-1706611827.jpg?lm=1,https://www.transfermarkt.co.uk/anders-dreyer/profil/spieler/342389,BE1,Royal Sporting Club Anderlecht,12000000.0,12000000.0
England,GK,Jordan Pickford,Everton,130164.0,Jordan,Pickford,Jordan Pickford,2023.0,29.0,jordan-pickford,England,Washington,England,1994-03-07,Goalkeeper,Goalkeeper,left,185.0,2027-06-30 00:00:00,CAA Stellar,https://img.a.transfermarkt.technology/portrait/header/130164-1668499964.jpg?lm=1,https://www.transfermarkt.co.uk/jordan-pickford/profil/spieler/130164,GB1,Everton Football Club,22000000.0,40000000.0
England,GK,Aaron Ramsdale,Arsenal,427568.0,Aaron,Ramsdale,Aaron Ramsdale,2023.0,11.0,aaron-ramsdale,England,Chesterton,England,1998-05-14,Goalkeeper,Goalkeeper,right,190.0,2026-06-30 00:00:00,World in Motion,https://img.a.transfermarkt.technology/portrait/header/427568-1681828000.jpg?lm=1,https://www.transfermarkt.co.uk/aaron-ramsdale/profil/spieler/427568,GB1,Arsenal Football Club,25000000.0,40000000.0
England,GK,Dean Henderson,Crystal Palace,258919.0,Dean,Henderson,Dean Henderson,2023.0,873.0,dean-henderson,England,Whitehaven,England,1997-03-12,Goalkeeper,Goalkeeper,right,188.0,2028-06-30 00:00:00,CAA Stellar,https://img.a.transfermarkt.technology/portrait/header/258919-1716297478.jpg?lm=1,https://www.transfermarkt.co.uk/dean-henderson/profil/spieler/258919,GB1,Crystal Palace Football Club,12000000.0,22000000.0
England,GK,James Trafford,Burnley,566799.0,James,Trafford,James Trafford,2023.0,1132.0,james-trafford,England,Greysouthen,England,2002-10-10,Goalkeeper,Goalkeeper,right,192.0,2027-06-30 00:00:00,CAA Stellar,https://img.a.transfermarkt.technology/portrait/header/566799-1689876147.jpg?lm=1,https://www.transfermarkt.co.uk/james-trafford/profil/spieler/566799,GB1,Burnley Football Club,18000000.0,18000000.0
England,DF,Kieran Trippier,Newcastle United,95810.0,Kieran,Trippier,Kieran Trippier,2023.0,762.0,kieran-trippier,England,Bury,England,1990-09-19,Right-Back,Defender,right,173.0,2025-06-30 00:00:00,CAA Base Ltd,https://img.a.transfermarkt.technology/portrait/header/95810-1696454076.jpg?lm=1,https://www.transfermarkt.co.uk/kieran-trippier/profil/spieler/95810,GB1,Newcastle United Football Club,10000000.0,35000000.0
England,DF,John Stones,Manchester City,186590.0,John,Stones,John Stones,2023.0,281.0,john-stones,England,Barnsley,England,1994-05-28,Centre-Back,Defender,right,188.0,2026-06-30 00:00:00,Wasserman,https://img.a.transfermarkt.technology/portrait/header/186590-1684764261.jpg?lm=1,https://www.transfermarkt.co.uk/john-stones/profil/spieler/186590,GB1,Manchester City Football Club,38000000.0,60000000.0
England,DF,Jarrad Branthwaite,Everton,661053.0,Jarrad,Branthwaite,Jarrad Branthwaite,2023.0,29.0,jarrad-branthwaite,England,Carlisle,England,2002-06-27,Centre-Back,Defender,left,195.0,2027-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/661053-1687975679.jpg?lm=1,https://www.transfermarkt.co.uk/jarrad-branthwaite/profil/spieler/661053,GB1,Everton Football Club,42000000.0,42000000.0
England,DF,Lewis Dunk,Brighton,148153.0,Lewis,Dunk,Lewis Dunk,2023.0,1237.0,lewis-dunk,England,Brighton,England,1991-11-21,Centre-Back,Defender,right,192.0,2026-06-30 00:00:00,CAA Stellar,https://img.a.transfermarkt.technology/portrait/header/148153-1716297176.jpg?lm=1,https://www.transfermarkt.co.uk/lewis-dunk/profil/spieler/148153,GB1,Brighton and Hove Albion Football Club,12000000.0,27000000.0
England,DF,Joe Gomez,Liverpool,256178.0,Joe,Gomez,Joe Gomez,2023.0,31.0,joe-gomez,England,London,England,1997-05-23,Centre-Back,Defender,right,188.0,2027-06-30 00:00:00,Wasserman,https://img.a.transfermarkt.technology/portrait/header/256178-1595946530.jpg?lm=1,https://www.transfermarkt.co.uk/joe-gomez/profil/spieler/256178,GB1,Liverpool Football Club,28000000.0,42000000.0
England,DF,Harry Maguire,Manchester United,177907.0,Harry,Maguire,Harry Maguire,2023.0,985.0,harry-maguire,England,Sheffield,England,1993-03-05,Centre-Back,Defender,right,194.0,2025-06-30 00:00:00,Triple S Sports,https://img.a.transfermarkt.technology/portrait/header/177907-1663841733.jpg?lm=1,https://www.transfermarkt.co.uk/harry-maguire/profil/spieler/177907,GB1,Manchester United Football Club,18000000.0,70000000.0
England,DF,Kyle Walker,Manchester City,95424.0,Kyle,Walker,Kyle Walker,2023.0,281.0,kyle-walker,England,Sheffield,England,1990-05-28,Right-Back,Defender,right,178.0,2026-06-30 00:00:00,CAA Base Ltd,https://img.a.transfermarkt.technology/portrait/header/95424-1668090663.jpg?lm=1,https://www.transfermarkt.co.uk/kyle-walker/profil/spieler/95424,GB1,Manchester City Football Club,13000000.0,50000000.0
England,DF,Ezri Konsa,Aston Villa,413403.0,Ezri,Konsa,Ezri Konsa,2023.0,405.0,ezri-konsa,England,London,England,1997-10-23,Centre-Back,Defender,right,183.0,2028-06-30 00:00:00,CAA Stellar,https://img.a.transfermarkt.technology/portrait/header/413403-1700651779.jpg?lm=1,https://www.transfermarkt.co.uk/ezri-konsa/profil/spieler/413403,GB1,Aston Villa Football Club,35000000.0,35000000.0
England,DF,Luke Shaw,Manchester United,183288.0,Luke,Shaw,Luke Shaw,2023.0,985.0,luke-shaw,England,London,England,1995-07-12,Left-Back,Defender,left,178.0,2027-06-30 00:00:00,CAA Stellar,https://img.a.transfermarkt.technology/portrait/header/183288-1668500175.jpg?lm=1,https://www.transfermarkt.co.uk/luke-shaw/profil/spieler/183288,GB1,Manchester United Football Club,32000000.0,42000000.0
England,DF,Jarrel Quansah,Liverpool,632349.0,Jarell,Quansah,Jarell Quansah,2023.0,31.0,jarell-quansah,England,Warrington,England,2003-01-29,Centre-Back,Defender,right,190.0,,CAA Base Ltd,https://img.a.transfermarkt.technology/portrait/header/632349-1633426240.jpg?lm=1,https://www.transfermarkt.co.uk/jarell-quansah/profil/spieler/632349,GB1,Liverpool Football Club,22000000.0,22000000.0
England,DF,Marc Guehi,Crystal Palace,392757.0,Marc,Guéhi,Marc Guéhi,2023.0,873.0,marc-guehi,Cote d'Ivoire,Abidjan,England,2000-07-13,Centre-Back,Defender,right,182.0,2026-06-30 00:00:00,Unique Sports Group,https://img.a.transfermarkt.technology/portrait/header/392757-1683030598.jpg?lm=1,https://www.transfermarkt.co.uk/marc-guehi/profil/spieler/392757,GB1,Crystal Palace Football Club,38000000.0,38000000.0
England,MF,Conor Gallagher,Chelsea,488362.0,Conor,Gallagher,Conor Gallagher,2023.0,631.0,conor-gallagher,England,Epsom,England,2000-02-06,Central Midfield,Midfield,right,182.0,2025-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/488362-1668500476.jpg?lm=1,https://www.transfermarkt.co.uk/conor-gallagher/profil/spieler/488362,GB1,Chelsea Football Club,50000000.0,50000000.0
England,MF,Jude Bellingham,Real Madrid,581678.0,Jude,Bellingham,Jude Bellingham,2023.0,418.0,jude-bellingham,England,Stourbridge,England,2003-06-29,Attacking Midfield,Midfield,right,186.0,2029-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/581678-1693987944.jpg?lm=1,https://www.transfermarkt.co.uk/jude-bellingham/profil/spieler/581678,ES1,Real Madrid Club de Fútbol,180000000.0,180000000.0
England,MF,Declan Rice,Arsenal,357662.0,Declan,Rice,Declan Rice,2023.0,11.0,declan-rice,England,London,England,1999-01-14,Defensive Midfield,Midfield,right,188.0,2028-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/357662-1687962936.jpg?lm=1,https://www.transfermarkt.co.uk/declan-rice/profil/spieler/357662,GB1,Arsenal Football Club,120000000.0,120000000.0
England,MF,Curtis Jones,Liverpool,433188.0,Curtis,Jones,Curtis Jones,2023.0,31.0,curtis-jones,England,Liverpool,England,2001-01-30,Central Midfield,Midfield,right,185.0,2027-06-30 00:00:00,Wasserman,https://img.a.transfermarkt.technology/portrait/header/433188-1701681163.jpg?lm=1,https://www.transfermarkt.co.uk/curtis-jones/profil/spieler/433188,GB1,Liverpool Football Club,35000000.0,35000000.0
England,MF,Adam Wharton,Crystal Palace,744149.0,Adam,Wharton,Adam Wharton,2023.0,873.0,adam-wharton,England,Blackburn,England,2004-02-06,Central Midfield,Midfield,left,182.0,2029-06-30 00:00:00,OmniSports,https://img.a.transfermarkt.technology/portrait/header/744149-1716297290.jpg?lm=1,https://www.transfermarkt.co.uk/adam-wharton/profil/spieler/744149,GB1,Crystal Palace Football Club,30000000.0,30000000.0
England,MF,Kobbie Mainoo,Manchester United,820374.0,Kobbie,Mainoo,Kobbie Mainoo,2023.0,985.0,kobbie-mainoo,England,Stockport,England,2005-04-19,Central Midfield,Midfield,right,175.0,2027-06-30 00:00:00,CAA Stellar,https://img.a.transfermarkt.technology/portrait/header/820374-1692706750.jpg?lm=1,https://www.transfermarkt.co.uk/kobbie-mainoo/profil/spieler/820374,GB1,Manchester United Football Club,50000000.0,50000000.0
England,MF,James Maddison,Tottenham Hotspur,294057.0,James,Maddison,James Maddison,2023.0,148.0,james-maddison,England,Coventry,England,1996-11-23,Attacking Midfield,Midfield,right,175.0,2028-06-30 00:00:00,CAA Base Ltd,https://img.a.transfermarkt.technology/portrait/header/294057-1687982662.jpg?lm=1,https://www.transfermarkt.co.uk/james-maddison/profil/spieler/294057,GB1,Tottenham Hotspur Football Club,70000000.0,70000000.0
England,MF,Eberechi Eze,Crystal Palace,479999.0,Eberechi,Eze,Eberechi Eze,2023.0,873.0,eberechi-eze,England,London,England,1998-06-29,Attacking Midfield,Midfield,right,178.0,2027-06-30 00:00:00,CAA Base Ltd,https://img.a.transfermarkt.technology/portrait/header/479999-1678466922.jpg?lm=1,https://www.transfermarkt.co.uk/eberechi-eze/profil/spieler/479999,GB1,Crystal Palace Football Club,55000000.0,55000000.0
England,FW,Jack Grealish,Manchester City,203460.0,Jack,Grealish,Jack Grealish,2023.0,281.0,jack-grealish,England,Birmingham,England,1995-09-10,Left Winger,Attack,right,180.0,2027-06-30 00:00:00,CAA Stellar,https://img.a.transfermarkt.technology/portrait/header/203460-1676499047.jpg?lm=1,https://www.transfermarkt.co.uk/jack-grealish/profil/spieler/203460,GB1,Manchester City Football Club,60000000.0,100000000.0
England,FW,Jarrod Bowen,West Ham United,314875.0,Jarrod,Bowen,Jarrod Bowen,2023.0,379.0,jarrod-bowen,England,Leominster,England,1996-12-20,Right Winger,Attack,left,175.0,2030-06-30 00:00:00,PLG,https://img.a.transfermarkt.technology/portrait/header/314875-1662362005.jpg?lm=1,https://www.transfermarkt.co.uk/jarrod-bowen/profil/spieler/314875,GB1,West Ham United Football Club,50000000.0,50000000.0
England,FW,Anthony Gordon,Newcastle United,503733.0,Anthony,Gordon,Anthony Gordon,2023.0,762.0,anthony-gordon,England,Liverpool,England,2001-02-24,Left Winger,Attack,right,182.0,2026-06-30 00:00:00,Unique Sports Group,https://img.a.transfermarkt.technology/portrait/header/503733-1660588736.jpg?lm=1,https://www.transfermarkt.co.uk/anthony-gordon/profil/spieler/503733,GB1,Newcastle United Football Club,60000000.0,60000000.0
England,FW,Bukayo Saka,Arsenal,433177.0,Bukayo,Saka,Bukayo Saka,2023.0,11.0,bukayo-saka,England,London,England,2001-09-05,Right Winger,Attack,left,178.0,2027-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/433177-1684155052.jpg?lm=1,https://www.transfermarkt.co.uk/bukayo-saka/profil/spieler/433177,GB1,Arsenal Football Club,140000000.0,140000000.0
England,FW,Phil Foden,Manchester City,406635.0,Phil,Foden,Phil Foden,2023.0,281.0,phil-foden,England,Stockport,England,2000-05-28,Right Winger,Attack,left,171.0,2027-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/406635-1668524492.jpg?lm=1,https://www.transfermarkt.co.uk/phil-foden/profil/spieler/406635,GB1,Manchester City Football Club,150000000.0,150000000.0
England,FW,Harry Kane,Bayern Munich,132098.0,Harry,Kane,Harry Kane,2023.0,27.0,harry-kane,England,London,England,1993-07-28,Centre-Forward,Attack,right,188.0,2027-06-30 00:00:00,CK66,https://img.a.transfermarkt.technology/portrait/header/132098-1700211169.jpg?lm=1,https://www.transfermarkt.co.uk/harry-kane/profil/spieler/132098,L1,FC Bayern München,110000000.0,150000000.0
England,FW,Ivan Toney,Brentford,251664.0,Ivan,Toney,Ivan Toney,2023.0,1148.0,ivan-toney,England,Northampton,England,1996-03-16,Centre-Forward,Attack,right,185.0,2025-06-30 00:00:00,CAA Stellar,https://img.a.transfermarkt.technology/portrait/header/251664-1677676808.jpg?lm=1,https://www.transfermarkt.co.uk/ivan-toney/profil/spieler/251664,GB1,Brentford Football Club,50000000.0,50000000.0
England,FW,Ollie Watkins,Aston Villa,324358.0,Ollie,Watkins,Ollie Watkins,2023.0,405.0,ollie-watkins,England,Torquay,England,1995-12-30,Centre-Forward,Attack,right,180.0,2028-06-30 00:00:00,Two Touch Agency,https://img.a.transfermarkt.technology/portrait/header/324358-1708341279.jpg?lm=1,https://www.transfermarkt.co.uk/ollie-watkins/profil/spieler/324358,GB1,Aston Villa Football Club,65000000.0,65000000.0
England,FW,Cole Palmer,Chelsea,568177.0,Cole,Palmer,Cole Palmer,2023.0,631.0,cole-palmer,England,Manchester,England,2002-05-06,Attacking Midfield,Midfield,left,189.0,2030-06-30 00:00:00,CAA Base Ltd,https://img.a.transfermarkt.technology/portrait/header/568177-1712320986.jpg?lm=1,https://www.transfermarkt.co.uk/cole-palmer/profil/spieler/568177,GB1,Chelsea Football Club,80000000.0,80000000.0
France,GK,Brice Samba,Lens,191056.0,Brice,Samba,Brice Samba,2023.0,826.0,brice-samba,Congo,Linzolo,France,1994-04-25,Goalkeeper,Goalkeeper,left,187.0,2028-06-30 00:00:00,Sport Cover,https://img.a.transfermarkt.technology/portrait/header/191056-1602242038.jpg?lm=1,https://www.transfermarkt.co.uk/brice-samba/profil/spieler/191056,FR1,Racing Club de Lens,15000000.0,15000000.0
France,GK,Mike Maignan,AC Milan,182906.0,Mike,Maignan,Mike Maignan,2023.0,5.0,mike-maignan,French Guiana,Cayenne,France,1995-07-03,Goalkeeper,Goalkeeper,right,191.0,2026-06-30 00:00:00,ESN,https://img.a.transfermarkt.technology/portrait/header/182906-1681459155.jpg?lm=1,https://www.transfermarkt.co.uk/mike-maignan/profil/spieler/182906,IT1,Associazione Calcio Milan,40000000.0,45000000.0
France,GK,Alphonse Areola,West Ham,120629.0,Alphonse,Areola,Alphonse Areola,2023.0,379.0,alphonse-areola,France,Paris,France,1993-02-27,Goalkeeper,Goalkeeper,right,195.0,2027-06-30 00:00:00,Rafaela Pimenta,https://img.a.transfermarkt.technology/portrait/header/120629-1663243036.jpg?lm=1,https://www.transfermarkt.co.uk/alphonse-areola/profil/spieler/120629,GB1,West Ham United Football Club,10000000.0,17500000.0
France,DF,Ibrahima Konate,Liverpool,357119.0,Ibrahima,Konaté,Ibrahima Konaté,2023.0,31.0,ibrahima-konate,France,Paris,France,1999-05-25,Centre-Back,Defender,right,194.0,2026-06-30 00:00:00,CAA Stellar,https://img.a.transfermarkt.technology/portrait/header/357119-1669190550.jpg?lm=1,https://www.transfermarkt.co.uk/ibrahima-konate/profil/spieler/357119,GB1,Liverpool Football Club,45000000.0,45000000.0
France,DF,William Saliba,Arsenal,495666.0,William,Saliba,William Saliba,2023.0,11.0,william-saliba,France,Bondy,France,2001-03-24,Centre-Back,Defender,right,192.0,2027-06-30 00:00:00,ND SPORTS MANAGEMENT,https://img.a.transfermarkt.technology/portrait/header/495666-1684160918.jpg?lm=1,https://www.transfermarkt.co.uk/william-saliba/profil/spieler/495666,GB1,Arsenal Football Club,80000000.0,80000000.0
France,DF,Jules Kounde,Barcelona,411975.0,Jules,Koundé,Jules Koundé,2023.0,131.0,jules-kounde,France,Paris,France,1998-11-12,Centre-Back,Defender,right,180.0,2027-06-30 00:00:00,ESN,https://img.a.transfermarkt.technology/portrait/header/411975-1702502639.jpg?lm=1,https://www.transfermarkt.co.uk/jules-kounde/profil/spieler/411975,ES1,Futbol Club Barcelona,50000000.0,60000000.0
France,DF,Dayot Upamecano,Bayern Munich,344695.0,Dayot,Upamecano,Dayot Upamecano,2023.0,27.0,dayot-upamecano,France,Évreux,France,1998-10-27,Centre-Back,Defender,right,186.0,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/344695-1701245272.jpg?lm=1,https://www.transfermarkt.co.uk/dayot-upamecano/profil/spieler/344695,L1,FC Bayern München,50000000.0,60000000.0
France,DF,Jonathan Clauss,Marseille,175639.0,Jonathan,Clauss,Jonathan Clauss,2023.0,244.0,jonathan-clauss,France,Strasbourg,France,1992-09-25,Right-Back,Defender,right,178.0,2025-06-30 00:00:00,UTOPIA,https://img.a.transfermarkt.technology/portrait/header/175639-1666815234.jpg?lm=1,https://www.transfermarkt.co.uk/jonathan-clauss/profil/spieler/175639,FR1,Olympique de Marseille,15000000.0,15000000.0
France,DF,Benjamin Pavard,Inter Milan,353366.0,Benjamin,Pavard,Benjamin Pavard,2023.0,46.0,benjamin-pavard,France,Maubeuge,France,1996-03-28,Centre-Back,Defender,right,186.0,2028-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/353366-1713819215.jpg?lm=1,https://www.transfermarkt.co.uk/benjamin-pavard/profil/spieler/353366,IT1,Football Club Internazionale Milano S.p.A.,50000000.0,50000000.0
France,DF,Theo Hernandez,AC Milan,339808.0,Theo,Hernández,Theo Hernández,2023.0,5.0,theo-hernandez,France,Marseille,France,1997-10-06,Left-Back,Defender,left,184.0,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/339808-1663574533.jpg?lm=1,https://www.transfermarkt.co.uk/theo-hernandez/profil/spieler/339808,IT1,Associazione Calcio Milan,60000000.0,60000000.0
France,DF,Ferland Mendy,Real Madrid,291417.0,Ferland,Mendy,Ferland Mendy,2023.0,418.0,ferland-mendy,France,Meulan-en-Yvelines,France,1995-06-08,Left-Back,Defender,left,180.0,2025-06-30 00:00:00,FAIR SPORT MNG,https://img.a.transfermarkt.technology/portrait/header/291417-1701294025.jpg?lm=1,https://www.transfermarkt.co.uk/ferland-mendy/profil/spieler/291417,ES1,Real Madrid Club de Fútbol,20000000.0,50000000.0
France,MF,Eduardo Camavinga,Real Madrid,640428.0,Eduardo,Camavinga,Eduardo Camavinga,2023.0,418.0,eduardo-camavinga,Angola,Cabinda,France,2002-11-10,Central Midfield,Midfield,left,182.0,2029-06-30 00:00:00,CAA Stellar,https://img.a.transfermarkt.technology/portrait/header/640428-1668500874.jpg?lm=1,https://www.transfermarkt.co.uk/eduardo-camavinga/profil/spieler/640428,ES1,Real Madrid Club de Fútbol,90000000.0,90000000.0
France,MF,Adrien Rabiot,Juventus,182913.0,Adrien,Rabiot,Adrien Rabiot,2023.0,506.0,adrien-rabiot,France,Saint-Maurice,France,1995-04-03,Central Midfield,Midfield,left,188.0,2024-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/182913-1681462009.jpg?lm=1,https://www.transfermarkt.co.uk/adrien-rabiot/profil/spieler/182913,IT1,Juventus Football Club,40000000.0,50000000.0
France,MF,Youssouf Fofana,Monaco,569598.0,Youssouf,Fofana,Youssouf Fofana,2023.0,162.0,youssouf-fofana,France,Paris,France,1999-01-10,Central Midfield,Midfield,right,185.0,2025-06-30 00:00:00,AIS SPORT SERVICE,https://img.a.transfermarkt.technology/portrait/header/569598-1614093227.jpg?lm=1,https://www.transfermarkt.co.uk/youssouf-fofana/profil/spieler/569598,FR1,Association sportive de Monaco Football Club,28000000.0,28000000.0
France,MF,Aurelien Tchouameni,Real Madrid,413112.0,Aurélien,Tchouaméni,Aurélien Tchouaméni,2023.0,418.0,aurelien-tchouameni,France,Rouen,France,2000-01-27,Defensive Midfield,Midfield,right,188.0,2028-06-30 00:00:00,ESN,https://img.a.transfermarkt.technology/portrait/header/413112-1668500754.jpg?lm=1,https://www.transfermarkt.co.uk/aurelien-tchouameni/profil/spieler/413112,ES1,Real Madrid Club de Fútbol,90000000.0,90000000.0
France,FW,Olivier Giroud,AC Milan,82442.0,Olivier,Giroud,Olivier Giroud,2023.0,5.0,olivier-giroud,France,Chambéry,France,1986-09-30,Centre-Forward,Attack,left,192.0,2024-06-30 00:00:00,One Team Football ,https://img.a.transfermarkt.technology/portrait/header/82442-1661514565.jpg?lm=1,https://www.transfermarkt.co.uk/olivier-giroud/profil/spieler/82442,IT1,Associazione Calcio Milan,4000000.0,27000000.0
France,FW,Antoine Griezmann,Atletico Madrid,125781.0,Antoine,Griezmann,Antoine Griezmann,2023.0,13.0,antoine-griezmann,France,Mâcon,France,1991-03-21,Centre-Forward,Attack,left,176.0,2026-06-30 00:00:00,BY AND FOR,https://img.a.transfermarkt.technology/portrait/header/125781-1694505401.jpg?lm=1,https://www.transfermarkt.co.uk/antoine-griezmann/profil/spieler/125781,ES1,Club Atlético de Madrid S.A.D.,25000000.0,150000000.0
